"","generations","N","M","K","P","b","c","β","u","v","p1","p2","ϵ","DD_mean_final","DC_mean_final","CD_mean_final","CC_mean_final","y","z","g","h","sia_sid","sia_sjd","id"
"7227",2e+07,40,1,1,2,1,0.2,0,0.001,0.00223606797749979,0.25,0.25,1,0.233252657499867,0.272742401250112,0.239960947499835,0.254043993749941,0.979848674161251,0.917608760263661,0.900681346863171,0.899570578891125,0.254043993749941,0.253976161279378,"run49"
"7228",2e+07,40,1,1,2,1,0.2,0,0.001,0.00223606797749979,0.5,0.5,1,0.257297183749976,0.243337136249715,0.252843060000143,0.246522619999971,0.980317636660872,0.917106195134742,0.900331947054402,0.899367994969884,0.246522619999971,0.246620174816124,"run49"
"7229",2e+07,40,1,1,2,1,0.2,0,0.001,0.00223606797749979,0.75,0.75,1,0.205129556249916,0.232250309999914,0.277983251250076,0.284636882500088,0.978636474161014,0.91651889693072,0.898534003145575,0.897385263375382,0.284636882500088,0.28493876292572,"run49"
"7230",2e+07,40,1,1,2,1,0.2,0,0.001,0.00223606797749979,1,1,1,0.258291001249899,0.245796515000018,0.254343066249978,0.24156941749999,0.731232740057133,-0.0256410256377428,0.233662658625899,-0.0254050531918093,0.24156941749999,0.222524953266157,"run49"
"7231",2e+07,40,1,1,2,1,0.2,0,0.001,0.00223606797749979,0,0,1,0.219102145000013,0.214740838749861,0.323082309999844,0.243074706249762,0.981953733263045,0.91435705154569,0.89878494699035,0.89802914806692,0.243074706249762,0.243544251157895,"run49"
"7232",2e+07,40,1,1,2,1,0.2,0,0.001,0.00223606797749979,0.25,0.25,1,0.205573179999716,0.262726811249883,0.269312718750071,0.262387290000032,0.980245014673783,0.919886045904222,0.90308151455469,0.902125717631826,0.262387290000032,0.263077348414258,"run49"
"7233",2e+07,40,1,1,2,1,0.2,0,0.001,0.00223606797749979,0.5,0.5,1,0.226197993749743,0.248276811250233,0.256280463749777,0.269244731250111,0.979706674225418,0.919231804622588,0.901736665901309,0.900909962429914,0.269244731250111,0.269388193291972,"run49"
"7234",2e+07,40,1,1,2,1,0.2,0,0.001,0.00223606797749979,0.75,0.75,1,0.230344262500018,0.301080104999969,0.200572433749861,0.268003198750364,0.980248864096067,0.916262324496689,0.900186750005212,0.898883556887946,0.268003198750364,0.268206729388614,"run49"
"7235",2e+07,40,1,1,2,1,0.2,0,0.001,0.00223606797749979,1,1,1,0.215887152499934,0.2331508249998,0.274405666250011,0.276556356250015,0.739707711805106,-0.0256410256377428,0.225117108046221,-0.0253743650237595,0.276556356250015,0.244760308757186,"run49"
"7236",2e+07,40,1,1,2,1,0.2,0,0.001,0.00223606797749979,0,0,1,0.205483434999689,0.252367531249848,0.30580418499995,0.236344848750051,0.980830667879151,0.916657908981999,0.900369053529692,0.89949884548013,0.236344848750051,0.236656807194274,"run49"
"7237",2e+07,40,1,1,2,1,0.2,0,0.001,0.00223606797749979,0.25,0.25,1,0.281853395000227,0.230998187500137,0.233702912499944,0.25344550499984,0.981264755891238,0.91531217769896,0.899491360002754,0.898608571247848,0.25344550499984,0.253458743108983,"run49"
"7238",2e+07,40,1,1,2,1,0.2,0,0.001,0.00223606797749979,0.5,0.5,1,0.204405041249742,0.289797900000034,0.246820839999802,0.258976218750232,0.980839920699319,0.917635263341105,0.902184721607147,0.900950292376514,0.258976218750232,0.259849600852667,"run49"
"7239",2e+07,40,1,1,2,1,0.2,0,0.001,0.00223606797749979,0.75,0.75,1,0.220365023750151,0.252234802499812,0.264478565000341,0.262921608750203,0.979383599673451,0.916906960391637,0.899335025964659,0.898420761798458,0.262921608750203,0.263131693474099,"run49"
"7240",2e+07,40,1,1,2,1,0.2,0,0.001,0.00223606797749979,1,1,1,0.258597193749893,0.230924634999848,0.264374102500056,0.246104068750108,0.744555721337012,-0.0256410256377428,0.22067611402473,-0.0254014205062607,0.246104068750108,0.226981985467441,"run49"
"7241",2e+07,40,1,1,2,1,0.2,0,0.001,0.00223606797749979,0,0,1,0.287810568750114,0.228782181249972,0.242736672500106,0.24067057749985,0.98048880384039,0.918815237186671,0.902354290772451,0.901359234615606,0.24067057749985,0.240597835242772,"run49"
"7242",2e+07,40,1,1,2,1,0.2,0,0.001,0.00223606797749979,0.25,0.25,1,0.265325994999711,0.275047059999992,0.242050353749998,0.217576591250085,0.980130888327346,0.9175356429565,0.900088168979103,0.899364074907383,0.217576591250085,0.218230869328577,"run49"
"7243",2e+07,40,1,1,2,1,0.2,0,0.001,0.00223606797749979,0.5,0.5,1,0.267252557499901,0.277871259999849,0.24413873499984,0.210737447499786,0.981048331404248,0.916411013340995,0.900387973978214,0.899492029602521,0.210737447499786,0.211087565608761,"run49"
"7244",2e+07,40,1,1,2,1,0.2,0,0.001,0.00223606797749979,0.75,0.75,1,0.312247093749654,0.200141377499739,0.27496910000036,0.212642428750143,0.981239462494054,0.91881368770091,0.902745579555908,0.901892021007021,0.212642428750143,0.212067294572477,"run49"
"7245",2e+07,40,1,1,2,1,0.2,0,0.001,0.00223606797749979,1,1,1,0.228876509999898,0.300737016249805,0.256656818750069,0.213729654999851,0.720275693769466,-0.0256410256377428,0.243995061294038,-0.0253636937923916,0.213729654999851,0.242191406461588,"run49"
"7246",2e+07,40,1,1,2,1,0.2,0,0.001,0.00223606797749979,0,0,1,0.273281342500108,0.237692701249789,0.282279258750011,0.206746697499843,0.980533871725123,0.920057473467976,0.903902694297957,0.902782296656633,0.206746697499843,0.206832994694258,"run49"
"7247",2e+07,40,1,1,2,1,0.2,0,0.001,0.00223606797749979,0.25,0.25,1,0.233398187499724,0.284947590000081,0.246808683750149,0.234845538750031,0.98096510076313,0.916111727956098,0.900089976414564,0.899176503192875,0.234845538750031,0.234866934693906,"run49"
"7248",2e+07,40,1,1,2,1,0.2,0,0.001,0.00223606797749979,0.5,0.5,1,0.271371408750015,0.272459297499782,0.219114523749816,0.23705476999977,0.981287178391133,0.918064565393014,0.902091694812221,0.901244584812349,0.23705476999977,0.236711199754811,"run49"
"7249",2e+07,40,1,1,2,1,0.2,0,0.001,0.00223606797749979,0.75,0.75,1,0.255050681250054,0.243634953749854,0.233479485000066,0.267834880000142,0.980612817174105,0.915209052443505,0.898383643978321,0.89765662746695,0.267834880000142,0.26779873841364,"run49"
"7250",2e+07,40,1,1,2,1,0.2,0,0.001,0.00223606797749979,1,1,1,0.235260969999954,0.263557965000053,0.23613495374979,0.265046111250234,0.744037056771849,-0.0256410256377428,0.220945032037334,-0.0254050132356339,0.265046111250234,0.25914555535547,"run49"
"7251",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0,0,1,0.242027463749991,0.283844709999993,0.26589889999984,0.208228926249718,0.979557161981611,0.689559522841237,0.679943475210722,0.676863646348565,0.208228926249718,0.208729173718386,"run49"
"7252",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.25,0.25,1,0.223785703749899,0.250530983749788,0.252237463749869,0.273445848749941,0.980506767814609,0.689163154637994,0.679551704379017,0.676792646272534,0.273445848749941,0.273576764145257,"run49"
"7253",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.5,0.5,1,0.246450742499981,0.2150208899999,0.283704733749666,0.254823633750339,0.979957463071457,0.682288085406463,0.671819917198626,0.669291310903943,0.254823633750339,0.255023495304028,"run49"
"7254",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.75,0.75,1,0.222778246249751,0.297450637500284,0.256545601249873,0.223225514999942,0.980304025570896,0.67431176181475,0.665158927646369,0.662156145389852,0.223225514999942,0.223778172011623,"run49"
"7255",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,1,1,1,0.302781043749977,0.195490778749779,0.279260296250175,0.222467881250011,0.734244743474926,-0.0256410256377428,0.23040748047688,-0.0253782429792994,0.222467881250011,0.229946815594718,"run49"
"7256",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0,0,1,0.298090407499902,0.222472536249914,0.212948268749856,0.266488787500042,0.98030383723815,0.69009643848287,0.680604487775381,0.677683517064365,0.266488787500042,0.266142216218221,"run49"
"7257",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.25,0.25,1,0.28188768249982,0.255801498750108,0.239869453750069,0.222441364999951,0.981982696853209,0.687520955021496,0.678743978545333,0.676130671130448,0.222441364999951,0.22214071798737,"run49"
"7258",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.5,0.5,1,0.254933707499936,0.3138728212502,0.202646799999854,0.228546671249984,0.981228517622127,0.68692961732958,0.677376839442389,0.674909922489733,0.228546671249984,0.228905174449953,"run49"
"7259",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.75,0.75,1,0.293523287500009,0.23018771750012,0.253452942499945,0.222836052499741,0.979207014224822,0.671325258994087,0.661750425402312,0.658483338378772,0.222836052499741,0.222685734083942,"run49"
"7260",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,1,1,1,0.198595163749937,0.277054906249939,0.266943997500562,0.257405932500016,0.724087652452434,-0.0256410256377428,0.241223203291918,-0.0254017020008446,0.257405932500016,0.252994519547097,"run49"
"7261",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0,0,1,0.256297624999881,0.273723245000413,0.226393391249901,0.24358573874984,0.980055256276341,0.689459730790843,0.68047993027555,0.677130014075075,0.24358573874984,0.243474693169782,"run49"
"7262",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.25,0.25,1,0.266689042499957,0.237939933750039,0.250502332499879,0.244868691249787,0.981387589417285,0.688944463227174,0.679740218032173,0.677026099368903,0.244868691249787,0.244709150243065,"run49"
"7263",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.5,0.5,1,0.23745737750016,0.284068908749827,0.206175136249836,0.272298577499758,0.98068877082777,0.683034265277306,0.674044370852001,0.67105964951638,0.272298577499758,0.272148716706145,"run49"
"7264",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.75,0.75,1,0.215037799999911,0.282359732499847,0.278554817500022,0.2240476499999,0.981082386917358,0.677852368994799,0.669381722069642,0.6662889642868,0.2240476499999,0.224330996340149,"run49"
"7265",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,1,1,1,0.241471271250115,0.301272862500018,0.220799116249925,0.236456749999958,0.737339430587965,-0.0256410256377428,0.227724335799329,-0.0253905892646719,0.236456749999958,0.226173771626115,"run49"
"7266",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0,0,1,0.294787136249793,0.216800033749931,0.256345707499926,0.232067122499913,0.981190515378854,0.690133690021842,0.680951355275286,0.67826506081608,0.232067122499913,0.232087602681731,"run49"
"7267",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.25,0.25,1,0.255390607499674,0.224654850000311,0.304460133750087,0.215494408750042,0.980671498968709,0.687906255406635,0.678411072455535,0.675709448934119,0.215494408750042,0.216080314999111,"run49"
"7268",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.5,0.5,1,0.233275192500123,0.217216429999886,0.272889138750215,0.276619238750037,0.980231152045813,0.680375451174857,0.670384088095237,0.667775801578051,0.276619238750037,0.276881752803285,"run49"
"7269",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.75,0.75,1,0.1973273149997,0.250707344999998,0.290039388750167,0.261925951249811,0.978116117046077,0.681264242842183,0.671005304506702,0.667706804143025,0.261925951249811,0.262583684023319,"run49"
"7270",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,1,1,1,0.279043804999637,0.254708823750218,0.231915069999933,0.234332301249881,0.74874532674073,-0.0256410256377428,0.216172348876177,-0.0254037530905313,0.234332301249881,0.229435176332592,"run49"
"7271",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0,0,1,0.254806298750131,0.229129797500125,0.2845962699999,0.231467633749731,0.98017126916114,0.68405487296906,0.675238313800246,0.671895241280806,0.231467633749731,0.231738354205809,"run49"
"7272",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.25,0.25,1,0.223835798749938,0.297847752499919,0.237100902500156,0.241215546249779,0.980408151981589,0.688658834636439,0.680024896493061,0.676724023133409,0.241215546249779,0.241503773657797,"run49"
"7273",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.5,0.5,1,0.216899085000062,0.192968171249707,0.303159987499966,0.286972756249623,0.981819480699216,0.688523851175519,0.680017957647592,0.677184490003283,0.286972756249623,0.287384217316231,"run49"
"7274",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.75,0.75,1,0.264208447500011,0.239244938749822,0.250525798750118,0.246020814999956,0.979209217879403,0.681703251685954,0.67165332905599,0.668547908196263,0.246020814999956,0.245918540364933,"run49"
"7275",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,1,1,1,0.292126191249846,0.241885042499913,0.245137481250159,0.220851284999808,0.73472433701395,-0.0256410256377428,0.22977939938212,-0.0253773099461903,0.220851284999808,0.219624335416414,"run49"
"7276",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0,0,1,0.278210064999645,0.257144863750087,0.233900956250256,0.230744114999973,0.982239195058487,0.689488426303148,0.680364082518319,0.677992348915895,0.230744114999973,0.230649977987179,"run49"
"7277",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.25,0.25,1,0.259098012499755,0.261260487499884,0.206516114999799,0.273125384999971,0.981234746788765,0.691503286560017,0.682226186685937,0.67955496395046,0.273125384999971,0.273074245852374,"run49"
"7278",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.5,0.5,1,0.239098344999968,0.250420463750025,0.225175807499778,0.285305383749964,0.981160750315255,0.691045778739241,0.681915828160291,0.679217102101428,0.285305383749964,0.285190177620909,"run49"
"7279",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.75,0.75,1,0.287048077499972,0.230698791250033,0.248448679999758,0.233804451249937,0.979383221212175,0.681256826174628,0.671707708287564,0.668617618322158,0.233804451249937,0.234288191096812,"run49"
"7280",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,1,1,1,0.236333062500099,0.28310583624999,0.239176663750204,0.241384437499886,0.741665432736271,-0.0256410256377428,0.223326435934361,-0.0253873824225643,0.241384437499886,0.266414374507335,"run49"
"7281",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0,0,1,0.243710882500061,0.270185422500289,0.241234697499774,0.244868997499946,0.979490397302177,0.685738195149175,0.67564148027511,0.672639179513125,0.244868997499946,0.245064902072396,"run49"
"7282",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.25,0.25,1,0.232783527499799,0.211441176249856,0.317614983750145,0.238160312499804,0.981018941853029,0.689070434508157,0.680242697006021,0.677295550964179,0.238160312499804,0.238269526462493,"run49"
"7283",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.5,0.5,1,0.257359727499904,0.259544637499708,0.227034913750052,0.256060721250338,0.978577694610031,0.684813214124029,0.67489898245453,0.67167350646329,0.256060721250338,0.254917700486169,"run49"
"7284",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.75,0.75,1,0.2243273824997,0.319102841250133,0.248433885000169,0.208135891249833,0.979242218263545,0.680513245148093,0.670593710979647,0.66744543641572,0.208135891249833,0.209118857255136,"run49"
"7285",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,1,1,1,0.249556476250115,0.298485727499904,0.213677671249865,0.238280124999951,0.744044622131848,-0.0256410256377428,0.221161968375585,-0.0254080780500711,0.238280124999951,0.27374284848019,"run49"
"7286",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0,0,1,0.256973732499936,0.298776407500204,0.243841746249961,0.200408113749882,0.980703704096547,0.68962891373965,0.680144808096233,0.677404437978788,0.200408113749882,0.200562211889441,"run49"
"7287",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.25,0.25,1,0.238450837499996,0.273266041250104,0.27143447874978,0.216848642499825,0.98095883813557,0.690221179507748,0.681052263159509,0.678308169820343,0.216848642499825,0.217385139023513,"run49"
"7288",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.5,0.5,1,0.240437564999877,0.273226447500374,0.269777778749799,0.216558208749919,0.979190594481378,0.680747285788989,0.670667676427796,0.667642237444086,0.216558208749919,0.217711601401294,"run49"
"7289",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.75,0.75,1,0.24327360875001,0.254261447499975,0.283869238749867,0.218595705000099,0.979624743391898,0.679096527712434,0.669339236876562,0.666349845959777,0.218595705000099,0.219205715608768,"run49"
"7290",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,1,1,1,0.261270703749989,0.207391037499895,0.255708982500062,0.27562927624994,0.735521143356837,-0.0256410256377428,0.22935310298537,-0.0253831400946191,0.27562927624994,0.281612214275567,"run49"
"7291",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0,0,1,0.220652467500052,0.240342513749692,0.228469276249882,0.310535742500093,0.980807405699376,0.687203637457711,0.678118974186185,0.675227202341545,0.310535742500093,0.310614796279373,"run49"
"7292",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.25,0.25,1,0.277172747499982,0.25375007249986,0.232548682500027,0.236528497499742,0.979503663840724,0.688162670919064,0.678357113480229,0.675371331001283,0.236528497499742,0.236904698291278,"run49"
"7293",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.5,0.5,1,0.259636563750116,0.27674925249961,0.241512416250192,0.222101767499872,0.980925150058139,0.688348035148623,0.679659107646011,0.676565505075717,0.222101767499872,0.222298273108854,"run49"
"7294",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.75,0.75,1,0.208526809999768,0.294149476249861,0.252447418749955,0.244876295000091,0.980829650570569,0.684147774251227,0.675116563287065,0.672186837690912,0.244876295000091,0.245121067559774,"run49"
"7295",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,1,1,1,0.228164609999804,0.233242677499952,0.299582286250241,0.239010426250135,0.731902747954972,-0.0256410256377428,0.233245275720492,-0.0253815606243402,0.239010426250135,0.227899009980855,"run49"
"7296",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0,0,1,0.289575201250045,0.206486114999845,0.245750808749764,0.258187874999983,0.980693984289128,0.691148304124821,0.680447927776277,0.678191189332486,0.258187874999983,0.25743427688923,"run49"
"7297",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.25,0.25,1,0.293602465000184,0.21711297374985,0.202350403749782,0.286934157499686,0.980019988391793,0.691722285920411,0.681523065212556,0.678755266741655,0.286934157499686,0.286271640425895,"run49"
"7298",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.5,0.5,1,0.231972347500292,0.267628791249865,0.285841988750181,0.214556872499922,0.98111304300658,0.689501578098842,0.67965209328816,0.677256499331526,0.214556872499922,0.215267214389702,"run49"
"7299",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,0.75,0.75,1,0.260364808750594,0.268436481249976,0.236538443749888,0.234660266249799,0.979507197046137,0.677125714379304,0.667568333607603,0.66449510981624,0.234660266249799,0.234686776889563,"run49"
"7300",2e+07,40,1,1,2,1,0.2,0,0.001,0.0111803398874989,1,1,1,0.279870140000006,0.225592168749944,0.266711894999791,0.227825796250256,0.741159551717862,-0.0256410256377428,0.22333313337716,-0.0253902605399908,0.227825796250256,0.209327630043361,"run49"
"7301",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0,0,1,0.274681142500269,0.244427899999917,0.216887782499793,0.264003174999972,0.980030431276703,0.297158469249213,0.295388925657509,0.292084642412301,0.264003174999972,0.263404282499072,"run49"
"7302",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0.25,0.25,1,0.271499442500136,0.21596885000001,0.282903997500102,0.229627709999749,0.981026062943012,0.295838569120541,0.293963102195471,0.29089335508392,0.229627709999749,0.229532149937876,"run49"
"7303",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0.5,0.5,1,0.240171885000064,0.200755058749881,0.273379085000041,0.285693971250028,0.981131334288671,0.293011995914857,0.290945178797716,0.288075541129386,0.285693971250028,0.285107763840271,"run49"
"7304",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0.75,0.75,1,0.208350957499713,0.255217626249835,0.274604023749939,0.261827392500185,0.979470117494924,0.287211276812345,0.2854291667463,0.28200802060655,0.261827392500185,0.261596041280116,"run49"
"7305",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,1,1,1,0.173881986249811,0.259679434999768,0.263448541250176,0.302990037499801,0.74067225746813,-0.0256410256377428,0.224226785801219,-0.0253883745750626,0.302990037499801,0.337239622689442,"run49"
"7306",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0,0,1,0.258186189999849,0.19813861124985,0.271753546249955,0.271921652499899,0.979541781981433,0.299646313736346,0.297815790208799,0.294403038670837,0.271921652499899,0.271529797986724,"run49"
"7307",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0.25,0.25,1,0.251273208750065,0.261693407500115,0.201594361249735,0.285439022499909,0.979746656212634,0.297973743351739,0.296055457644513,0.292705255394694,0.285439022499909,0.284854015730501,"run49"
"7308",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0.5,0.5,1,0.255240808749987,0.249880442499857,0.282169179999965,0.212709568749694,0.98055228595563,0.29203645219735,0.289850584695604,0.286902227638026,0.212709568749694,0.212837774998594,"run49"
"7309",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0.75,0.75,1,0.23432283625023,0.238126712500202,0.233927963750065,0.293622487499665,0.980029980956084,0.288057046300159,0.286447599823868,0.283111175499097,0.293622487499665,0.293147641706402,"run49"
"7310",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,1,1,1,0.242219100000012,0.218450341249872,0.312388252499833,0.226942306249955,0.738359245995523,-0.0256410256377428,0.226359278619697,-0.0253923373011552,0.226942306249955,0.220829832720462,"run49"
"7311",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0,0,1,0.233995678750054,0.252016948749831,0.271218492499905,0.242768880000098,0.980445166276412,0.298134926556513,0.295967217067487,0.292850965249446,0.242768880000098,0.242746456218387,"run49"
"7312",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0.25,0.25,1,0.228641846249801,0.2447253125,0.262457279999964,0.264175561250173,0.980637321725271,0.298151267710809,0.295964845337204,0.292902215145454,0.264175561250173,0.26428736353555,"run49"
"7313",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0.5,0.5,1,0.239092782500221,0.21096750999982,0.285124962499863,0.26481474499999,0.980006436276358,0.29377915386484,0.292047095529411,0.288650543040148,0.26481474499999,0.264641968596745,"run49"
"7314",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0.75,0.75,1,0.239053753749879,0.289983835000083,0.23347072499987,0.23749168625015,0.980266838775862,0.286472300402441,0.285056071105788,0.2815587803843,0.23749168625015,0.237937149206289,"run49"
"7315",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,1,1,1,0.267972521249875,0.258167867499955,0.237932501250176,0.23592710999973,0.745726104837923,-0.0256410256377428,0.218218565162488,-0.0253633808908511,0.23592710999973,0.227553334367024,"run49"
"7316",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0,0,1,0.231623276250097,0.276599406249817,0.214428066249819,0.277349251249806,0.981844469738021,0.299391768992416,0.297607471170227,0.294603201052682,0.277349251249806,0.277650377316076,"run49"
"7317",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0.25,0.25,1,0.265384631250115,0.261012502499984,0.230968781249859,0.242634084999736,0.97970273980184,0.294395176813725,0.292580783542416,0.289225585651725,0.242634084999736,0.242521485730399,"run49"
"7318",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0.5,0.5,1,0.271114361250036,0.211040934999884,0.29392026500015,0.223924438749728,0.980532530058623,0.290900242453895,0.289388481490622,0.286014324541031,0.223924438749728,0.224169827010869,"run49"
"7319",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0.75,0.75,1,0.202048581249648,0.267727676249771,0.280333377500141,0.249890365000113,0.981469521789541,0.289025697325243,0.287592586169517,0.284415420873234,0.249890365000113,0.25031973115797,"run49"
"7320",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,1,1,1,0.243702094999919,0.245634904999918,0.268177128750149,0.24248587125012,0.739290891558369,-0.0256410256377428,0.225215681875157,-0.0253737848821126,0.24248587125012,0.2453034040168,"run49"
"7321",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0,0,1,0.244876223750147,0.271483161250042,0.211868741249863,0.271771873749495,0.981412264738146,0.29850082822333,0.296388322067602,0.293573595924267,0.271771873749495,0.27155436006029,"run49"
"7322",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0.25,0.25,1,0.221580269999831,0.281882271249976,0.240400468749662,0.25613699000016,0.98124362505846,0.29606775732592,0.294951579054939,0.291603969696511,0.25613699000016,0.256683154633184,"run49"
"7323",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0.5,0.5,1,0.237569057500125,0.235007820000226,0.270420473749946,0.257002648749657,0.98115508307182,0.293924599376653,0.2923474395031,0.289222639911789,0.257002648749657,0.257249236462144,"run49"
"7324",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0.75,0.75,1,0.246244138750492,0.298188477499689,0.225334166250039,0.230233217499632,0.980593464801473,0.284065038991808,0.28254188790014,0.279292958507921,0.230233217499632,0.230739296096233,"run49"
"7325",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,1,1,1,0.287473097499936,0.225733479999912,0.217366176249917,0.269427246250083,0.743613007830088,-0.0256410256377428,0.221576729732172,-0.0253915579792527,0.269427246250083,0.248828631560196,"run49"
"7326",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0,0,1,0.180052564999919,0.263355338749999,0.275786419999946,0.280805676250147,0.980844845699384,0.296137065146357,0.294501958798462,0.291267441589015,0.280805676250147,0.281342967072372,"run49"
"7327",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0.25,0.25,1,0.257048526249969,0.241521413749724,0.263195270000017,0.238234790000096,0.979961731788931,0.295423212197818,0.293529395144598,0.290156317408793,0.238234790000096,0.238520695608906,"run49"
"7328",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0.5,0.5,1,0.249539222499898,0.246204735000052,0.209842273749866,0.294413768750423,0.981277584097187,0.294258244890411,0.292204069760231,0.289148786444218,0.294413768750423,0.294017934632966,"run49"
"7329",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0.75,0.75,1,0.218664392499897,0.233048659999866,0.313815492499967,0.234471454999973,0.979621790250881,0.28822456219755,0.286536191298179,0.283048170593384,0.234471454999973,0.234946444938167,"run49"
"7330",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,1,1,1,0.244565532499888,0.275673231250077,0.22065495249996,0.259106283749851,0.741711661726565,-0.0256410256377428,0.223648950556893,-0.0254087354454946,0.259106283749851,0.26073309938061,"run49"
"7331",2e+07,40,1,1,2,1,0.2,0,0.001,0.0559016994374948,0,0,1,0.220280874999866,0.229188127499901,0.248485658750132,0.302045338750051,0.980922768456393,0.296659389889858,0.294772643990335,0.291639545195443,0.302045338750051,0.301427759999262,"run49"
